Unique ID,feature_name,Honorees,City,County,State,Side,Latitude,Longitude,Symbol Type,Symbol Type Other,Sponsors,Year Dedicated,Year Removed,Tracking Status,Private Property,Symbol Location,Removal Date
2168,Goochland County Monument,No specific honoree,Goochland,Goochland,VA,South,37.6825,-77.88445,Monument,,United Daughters of the Confederacy,1918,,Live,0,Courthouse grounds,
3152,Pelham Street,John Pelham,Culpeper,Culpeper,VA,South,38.488673,-77.992019,Roadway,,Unknown,,,Live,0,,
1434,Confederate Monument,No specific honoree,Halifax,Halifax,VA,South,36.765917,-78.92895,Monument,,United Confederate Veterans,1911,,Live,0,Courthouse grounds,
3149,Jackson Street,"Thomas Jonathan ""Stonewall"" Jackson",Culpeper,Culpeper,VA,South,38.487746,-77.989892,Roadway,,Unknown,,,Live,0,,
1378,J.E.B. Stuart Monument,"James Ewell Brown ""Jeb"" Stuart",Glen Allen,Henrico,VA,South,37.6615,-77.4535,Monument,,Comrades,1888,,Live,0,,
3150,Lee Street,Robert E. Lee,Culpeper,Culpeper,VA,South,38.487427,-77.988786,Roadway,,Unknown,,,Live,0,,
1433,Confederate Monument,No specific honoree,Gloucester,Gloucester,VA,South,37.41485,-76.529517,Monument,,Unknown,1889,,Live,0,Courthouse grounds,
3160,Confederate Ridge Lane,No specific honoree,Centreville,Fairfax,VA,South,38.813129,-77.456134,Roadway,,Unknown,,,Live,0,,
1372,Lee Oak (Tree),Robert E. Lee,Charlottesville,Albemarle,VA,South,38.03194,-78.480461,Other,Other,Lee-Jackson Foundation,1970,,Live,0,,
1307,General Lee Drive,Robert E. Lee,Centreville,Fairfax,VA,South,38.813371,-77.454728,Roadway,,Unknown,,,Live,0,,
1297,Robert E. Lee Drive,Robert E. Lee,Bristow,Prince William,VA,South,38.72239,-77.54797,Roadway,,Unknown,,,Live,0,,
2037,Buckingham County Confederate Monument,No specific honoree,Buckingham,Buckingham,VA,South,37.550433,-78.556283,Monument,,Unknown,1908,,Live,0,,
1034,General Lee Road,Robert E. Lee,Culleoka,Maury,TN,South,35.493677,-87.054743,Roadway,,Unknown,,,Live,0,,
1423,Confederate Dead Monument,No specific honoree,Chatham,Pittsylvania,VA,South,36.826625,-79.398328,Monument,,United Daughters of the Confederacy,1899,,Live,0,Courthouse grounds,
1429,Confederate Monument,No specific honoree,Fincastle,Botetourt,VA,South,37.499067,-79.8781,Monument,,United Daughters of the Confederacy,1904,,Live,0,Courthouse grounds,
1021,Jeb Stuart Drive,"James Ewell Brown ""Jeb"" Stuart",Dandridge,Jefferson,TN,South,36.048464,-83.405544,Roadway,,Unknown,,,Live,0,,
3157,Longstreet Road,James Longstreet,Farmville,Cumberland,VA,South,37.310624,-78.383177,Roadway,,Unknown,,,Live,0,,
1320,Lee Jackson Memorial Highway,Robert E. Lee,Chantilly,Fairfax,VA,South,38.885057,-77.408135,Roadway,,Unknown,,,Live,0,,
3158,Stuart Road,"James Ewell Brown ""Jeb"" Stuart",Farmville,Cumberland,VA,South,37.310568,-78.380623,Roadway,,Unknown,,,Live,0,,
1421,Charlotte County Confederate Monument,No specific honoree,Charlotte Court House,Charlotte,VA,South,37.0564,-78.637483,Monument,,United Confederate Veterans,1901,,Live,0,Courthouse grounds,
1043,Britton Lane Confederate Monument,No specific honoree,Denmark,Madison,TN,South,35.490229,-88.957894,Monument,,John Ingram Bivouac,1897,,Live,0,,
1849,Montgomery County Confederate Monument,No specific honoree,Christiansburg,Montgomery,VA,South,37.130064,-80.408829,Monument,,Montgomery County Ladies’ Memorial Association,1883,,Live,0,,
1365,Fort Lee,Robert E. Lee,Fort Lee,Prince George,VA,South,37.228891,-77.344869,Other,Military,U.S. Army,1917,,Live,0,Military,
1064,Weakley County Confederate Monument,No specific honoree,Dresden,Weakley,TN,South,36.291883,-88.708683,Monument,,Unknown,1915,,Live,0,Courthouse grounds,
1471,Stonewall Elementary School,"Thomas Jonathan ""Stonewall"" Jackson",Clear Brook,Frederick,VA,South,39.249812,-78.102922,School,,Unknown,1997,,Live,0,,
1366,Fort Pickett,George Pickett,Fort Pickett,Nottoway,VA,South,37.071821,-77.972664,Other,Military,Virginia Army National Guard,1942,,Live,0,Military,
1430,Confederate Monument,No specific honoree,Floyd,Floyd,VA,South,36.9113,-80.32005,Monument,,United Daughters of the Confederacy,1904,,Live,0,Courthouse grounds,
3110,Longstreet Drive,James Longstreet,Dandridge,Jefferson,TN,South,36.048455,-83.403162,Roadway,,Unknown,,,Live,0,,
1424,Confederate Monument,No specific honoree,Chesterfield,Chesterfield,VA,South,37.376383,-77.506567,Monument,,Unknown,1903,,Live,0,Courthouse grounds,
1364,Fort A.P. Hill,A.P. Hill,Fort A.P. Hill,Caroline,VA,South,38.070075,-77.329088,Other,Military,U.S. Army,1941,,Live,0,Military,
1022,Stonewall Jackson Drive,"Thomas Jonathan ""Stonewall"" Jackson",Dandridge,Jefferson,TN,South,36.047527,-83.404804,Roadway,,Unknown,,,Live,0,,
1014,Jeff Davis Drive,Jefferson Davis,Eva,Benton,TN,South,36.062795,-88.015097,Roadway,,Unknown,,,Live,0,,
5020,Confederate Soldier Monument,No specific honoree,Culpeper,Culpeper,VA,South,38.473728,-77.997054,Monument,,Citizens of Culpeper County; A.P. Hill Camp No. 2 C.V.,1911,,Live,0,Courthouse grounds,
1086,Nathan Bedford Bust,Nathan Bedford Forrest,Eva,Benton,TN,South,36.084338,-87.985332,Monument,,Unknown,,,Live,0,,
3146,Farley Street,William Downs Farley,Culpeper,Culpeper,VA,South,38.487203,-77.987716,Roadway,,Unknown,,,Live,0,,
1065,Confederate Monument,No specific honoree,Dyersburg,Dyer,TN,South,36.032618,-89.385934,Monument,,United Confederate Veterans,1905,,Live,0,Courthouse grounds,
1425,Confederate Monument,No specific honoree,Courtland,Southampton,VA,South,36.713124,-77.067385,Monument,,Sons of Confederate Veterans,1902,,Live,0,Courthouse grounds,
1299,Robert E. Lee Drive,Robert E. Lee,Foster,Mathews,VA,South,37.380671,-76.356616,Roadway,,Unknown,,,Live,0,,
1023,Stonewall Jackson Drive,"Thomas Jonathan ""Stonewall"" Jackson",Elizabethton,Carter,TN,South,36.351793,-82.246399,Roadway,,Unknown,,,Live,0,,
1857,Alleghany County Confederate Monument,No specific honoree,Covington,Alleghany,VA,South,37.7925,-79.99575,Monument,,United Daughters of the Confederacy,1911,,Live,0,Courthouse grounds,
1275,Stonewall Street,"Thomas Jonathan ""Stonewall"" Jackson",New Market,Shenandoah,VA,South,38.642949,-78.676616,Roadway,,Unknown,,,Live,0,,
1441,Confederate Monument,No specific honoree,Louisa,Louisa,VA,South,38.024617,-78.003317,Monument,,United Confederate Veterans,1905,,Live,0,Courthouse grounds,
1276,Stuart Street,"James Ewell Brown ""Jeb"" Stuart",New Market,Shenandoah,VA,South,38.64506,-78.672858,Roadway,,Unknown,,,Live,0,,
1442,Confederate Monument,No specific honoree,Lovingston,Nelson,VA,South,37.760098,-78.869542,Monument,,Unknown,1965,,Live,0,Courthouse grounds,
3169,Lee Highway,Robert E. Lee,New Market,Shenandoah,VA,South,38.647849,-78.658623,Roadway,,Unknown,,,Live,0,,
1277,Lee Street,Robert E. Lee,New Market,Shenandoah,VA,South,38.646007,-78.67098,Roadway,,Unknown,,,Live,0,,
5005,Lake Maury Natural Area,Matthew Fontaine Maury,Newport News,Newport News,VA,South,37.062025,-76.478556,Other,Park,Unknown,,,Live,0,,
1321,Lee Highway,Robert E. Lee,Luray,Page,VA,South,38.672538,-78.46694,Roadway,,Unknown,,,Live,0,,
1384,Page County Confederate Monument,No specific honoree,Luray,Page,VA,South,38.6645,-78.459967,Monument,,United Confederate Veterans,1918,,Live,0,,
1443,Confederate Monument,No specific honoree,Lunenburg,Lunenburg,VA,South,36.961492,-78.265916,Monument,,Unknown,1916,,Live,0,Courthouse grounds,
1385,Confederate Monument,No specific honoree,Luray,Page,VA,South,38.665133,-78.44835,Monument,,Unknown,1898,,Live,0,,
1450,Confederate Monument,No specific honoree,Palmyra,Fluvanna,VA,South,37.860252,-78.264632,Monument,,Unknown,1901,,Live,0,Courthouse grounds,
1394,Confederate Monument,No specific honoree,Parksley,Accomack,VA,South,37.784183,-75.65374,Monument,,United Confederate Veterans,1899,,Live,0,,
1386,Jubal Early Monument,Jubal Anderson Early,Lynchburg,Lynchburg City,VA,South,37.390238,-79.172512,Monument,,Unknown,1919,,Live,0,,
1449,Confederate Monument,No specific honoree,Nottoway,Nottoway,VA,South,37.128332,-78.079927,Monument,,Ladies Memorial Association,1893,,Live,0,Courthouse grounds,
1387,Confederate Monument,No specific honoree,Lynchburg,Lynchburg City,VA,South,37.413817,-79.14435,Monument,,United Daughters of the Confederacy,1899,,Live,0,,
1287,Early Street,Jubal Anderson Early,Lynchburg,Lynchburg City,VA,South,37.431651,-79.157201,Roadway,,Unknown,,,Live,0,,
2210,Orange County Confederate Monument,No specific honoree,Orange,Orange,VA,South,38.245191,-78.111278,Monument,,friends; Comrades,1900,,Live,0,Courthouse grounds,
3159,Battle of Dinwiddie Court House Monument,No specific honoree,Dinwiddie,Dinwiddie,VA,South,37.077217,-77.5872,Monument,,Confederate Memorial Association,1972,,Live,0,Courthouse grounds,
1379,Confederate Monument,No specific honoree,Hanover,Hanover,VA,South,37.763117,-77.367233,Monument,,Unknown,1914,,Live,0,,
1897,Turner Ashby Monument,"Turner Ashby, Jr.",Harrisonburg,Rockingham,VA,South,38.423107,-78.864796,Monument,,United Daughters of the Confederacy,1898,,Live,0,,
1426,Confederate Monument,No specific honoree,Dinwiddie,Dinwiddie,VA,South,37.077533,-77.58715,Monument,,Citizens of Dinwiddie County,1909,,Live,0,Courthouse grounds,
1316,"John Mosby Highway (pending rename ""Little River Turnpike"")",John Singleton Mosby,Middleburg,Loudoun,VA,South,38.967134,-77.742543,Roadway,,Unknown,,2021,Live,0,,12/9/2021 12:00
3153,Stuart Street,"James Ewell Brown ""Jeb"" Stuart",Culpeper,Culpeper,VA,South,38.488069,-77.990999,Roadway,,Unknown,,,Live,0,,
1284,Jeb Stuart Highway,"James Ewell Brown ""Jeb"" Stuart",Damascus,Washington,VA,South,36.628068,-81.650338,Roadway,,Unknown,,,Live,0,,
1380,Confederate Monument,No specific honoree,Hopewell,Hopewell City,VA,South,37.30505,-77.288533,Monument,,United Daughters of the Confederacy,1949,,Live,0,,
1323,Lee Highway,Robert E. Lee,Natural Bridge,Rockbridge,VA,South,37.679684,-79.499034,Roadway,,Unknown,,,Live,0,,
1873,Lee Highway,Robert E. Lee,Fairfax,Fairfax,VA,South,38.860384,-77.301711,Roadway,,Unknown,,,Live,0,,
1293,Jeb Stuart Drive,"James Ewell Brown ""Jeb"" Stuart",Natural Bridge Station,Rockbridge,VA,South,37.606933,-79.490713,Roadway,,Unknown,,,Live,0,,
1298,Robert E. Lee Drive,Robert E. Lee,Hopewell,Hopewell City,VA,South,37.260198,-77.315444,Roadway,,Unknown,,,Live,0,,
1435,Civil War Monument,No specific honoree,Heathsville,Northumberland,VA,South,37.9171,-76.4722,Monument,,Ladies Memorial Association of Northumberland County,1873,,Live,0,Courthouse grounds,
1427,Confederate Monument,No specific honoree,Eastville,Northampton,VA,South,37.353305,-75.946196,Monument,,Unknown,1913,,Live,0,Courthouse grounds,
1446,Confederate Monument,No specific honoree,Monterey,Highland,VA,South,38.412983,-79.582633,Monument,,United Daughters of the Confederacy,1918,,Live,0,Courthouse grounds,
1436,Confederate Monument,No specific honoree,Hillsville,Carroll,VA,South,36.7662,-80.73665,Monument,,United Daughters of the Confederacy,1907,,Live,0,Courthouse grounds,
1447,Westmoreland County Confederate Monument,No specific honoree,Montross,Westmoreland,VA,South,38.0953,-76.828267,Monument,,Ladies Memorial Association,1876,,Live,0,Courthouse grounds,
3161,Pickett Road,George Pickett,Fairfax,Fairfax,VA,South,38.863779,-77.27006,Roadway,,Unknown,,,Live,0,,
1438,Lancaster County Confederate Monument,No specific honoree,Lancaster,Lancaster,VA,South,37.769909,-76.465279,Monument,,Ladies Memorial Society,1872,,Live,0,Courthouse grounds,
1389,Confederate Monument,No specific honoree,New Kent,New Kent,VA,South,37.517867,-76.978317,Monument,,Unknown,1934,,Live,0,,
1439,Brunswick County Confederate Monument,No specific honoree,Lawrenceville,Brunswick,VA,South,36.758817,-77.846833,Monument,,Unknown,1910,,Live,0,Courthouse grounds,
1274,Confederate Street,No specific honoree,New Market,Shenandoah,VA,South,38.643674,-78.673548,Roadway,,Unknown,,,Live,0,,
1872,Old Lee Highway,Robert E. Lee,Fairfax,Fairfax,VA,South,38.855495,-77.29115,Roadway,,Unknown,,,Live,0,,
1292,Robert E. Lee Drive,Robert E. Lee,Natural Bridge Station,Rockbridge,VA,South,37.608607,-79.490198,Roadway,,Unknown,,,Live,0,,
5002,“Parade Rest” Confederate Monument,No specific honoree,Independence,Grayson,VA,South,36.622556,-81.151669,Monument,,Unknown,1911,,Live,0,Courthouse grounds,
1874,Old Pickett Road,George Pickett,Fairfax,Fairfax,VA,South,38.862793,-77.272956,Roadway,,Unknown,,,Live,0,,
1448,Confederate Monument,No specific honoree,New Castle,Craig,VA,South,37.503583,-80.1095,Monument,,United Daughters of the Confederacy,1912,,Live,0,Courthouse grounds,
1437,To Our Soldiers of the Confederacy,No specific honoree,King William,King William,VA,South,37.669391,-76.877698,Monument,,Confederate Monument Association of Queen County; Confederate Monument Association of King County,1912,,Live,0,Courthouse grounds,
3155,Early Street,Jubal Anderson Early,Farmville,Cumberland,VA,South,37.309783,-78.384726,Roadway,,Unknown,,,Live,0,,
1383,Francis H. Smith Confederate Monument,Francis H. Smith,Lexington,Lexington City,VA,South,37.789967,-79.43965,Monument,,Virginia Military Institute,1931,,Live,0,Military,
3156,Jackson Avenue,"Thomas Jonathan ""Stonewall"" Jackson",Farmville,Cumberland,VA,South,37.311893,-78.381906,Roadway,,Unknown,,,Live,0,,
3168,Early Street,Jubal Anderson Early,New Market,Shenandoah,VA,South,38.644206,-78.676863,Roadway,,Unknown,,,Live,0,,
1467,J.E.B. Stuart Park,"James Ewell Brown ""Jeb"" Stuart",Falls Church,Falls Church City,VA,South,38.85504,-77.15068,Other,Park,Unknown,1961,,Live,0,,
1381,Confederate Monument,No specific honoree,Lebanon,Russell,VA,South,36.900817,-82.080217,Monument,,Unknown,1914,,Live,0,,
3154,Bragg Street,Braxton Bragg,Farmville,Cumberland,VA,South,37.311491,-78.386143,Roadway,,Unknown,,,Live,0,,
1957,Texas National Guard Camp Maxey,No specific honoree,Powderly,Lamar,TX,South,33.781675,-95.537217,Other,Military,Unknown,1941,,Live,0,Military,
3133,Lee Avenue,Robert E. Lee,Port Arthur,Jefferson,TX,South,29.906469,-93.909307,Roadway,,Unknown,,,Live,0,,
1223,City of Stonewall,"Thomas Jonathan ""Stonewall"" Jackson",Stonewall,Gillespie,TX,South,30.235595,-98.657204,County/Municipality,,Israel P. Nunez,1870,,Live,0,,
1265,Stonewall Elementary School,"Thomas Jonathan ""Stonewall"" Jackson",Stonewall,Gillespie,TX,South,30.23716,-98.662607,School,,Unknown,,,Live,0,,
1346,Hardee Place,William Joseph Hardee,Alexandria,Alexandria,VA,South,38.817502,-77.096499,Roadway,,Unknown,,,Live,0,,
1349,Iverson Street,Alfred Iverson,Alexandria,Alexandria,VA,South,38.818824,-77.106925,Roadway,,Unknown,,,Live,0,,
1990,Confederate Avenue,No specific honoree,Tyler,Smith,TX,South,32.36511,-95.314708,Roadway,,Unknown,,,Live,0,,
1350,Jackson Place,"Thomas Jonathan ""Stonewall"" Jackson",Alexandria,Alexandria,VA,South,38.826579,-77.070171,Roadway,,Unknown,,,Live,0,,
1266,Hubbard Middle School,Richard B. Hubbard,Tyler,Smith,TX,South,32.300745,-95.287378,School,,Unknown,1964,,Live,0,,
1347,Hume Avenue,Frank Hume,Alexandria,Alexandria,VA,South,38.831231,-77.055278,Roadway,,Unknown,,,Live,0,,
1127,Robert Lee Street,Robert E. Lee,Sweetwater,Nolan,TX,South,32.454525,-100.417268,Roadway,,Unknown,,,Live,0,,
1348,Imboden Street,John Daniel Imboden,Alexandria,Alexandria,VA,South,38.816701,-77.106256,Roadway,,Unknown,,,Live,0,,
1180,Confederate Mothers Monument,No specific honoree,Texarkana,Bowie,TX,South,33.424617,-94.04335,Monument,,United Daughters of the Confederacy; Captain James T. Rosborough,1918,,Live,0,,
1352,Jordan Street,Thomas Jordan,Alexandria,Alexandria,VA,South,38.810529,-77.110615,Roadway,,Unknown,,,Live,0,,
1138,Jeff Davis Drive,Jefferson Davis,Tyler,Smith,TX,South,32.271218,-95.284704,Roadway,,Unknown,,,Live,0,,
1354,Lee Street,Robert E. Lee,Alexandria,Alexandria,VA,South,38.80169,-77.042079,Roadway,,Unknown,,,Live,0,,
1989,Robert E. Lee Drive,Robert E. Lee,Tyler,Smith,TX,South,32.276727,-95.301928,Roadway,,Unknown,,,Live,0,,
1351,Janney's Lane,Eli Hamilton Janney,Alexandria,Alexandria,VA,South,38.814235,-77.079909,Roadway,,Unknown,,,Live,0,,
2035,James S. Hogg Middle School,James S. Hogg,Tyler,Smith,TX,South,32.273096,-95.284854,School,,Unknown,1930,,Live,0,,
1139,Jeb Stuart Drive,"James Ewell Brown ""Jeb"" Stuart",Tyler,Smith,TX,South,32.273105,-95.285669,Roadway,,Unknown,,,Live,0,,
1147,Breckinridge Court,John C. Breckinridge,Missouri City,Fort Bend,TX,South,29.540131,-95.507875,Roadway,,Unknown,,,Live,0,,
2198,Jefferson Davis Memorial Highway Marker II,Jefferson Davis,San Antonio,Bexar,TX,South,29.4937,-98.434183,Monument,,United Daughters of the Confederacy,1929,,Live,0,,
2044,Jefferson Davis Memorial Highway Marker III,Jefferson Davis,San Antonio,Bexar,TX,South,29.4223,-98.494183,Monument,,United Daughters of the Confederacy,1956,,Live,0,,
1146,Beauregard Court,Pierre Gustave Toutant-Beauregard,Missouri City,Fort Bend,TX,South,29.542013,-95.511791,Roadway,,Unknown,,,Live,0,,
1119,Beauregard Street,Pierre Gustave Toutant-Beauregard,San Antonio,Bexar,TX,South,31.462361,-100.437502,Roadway,,Unknown,,,Live,0,,
1145,Bedford Forrest Drive,Nathan Bedford Forrest,Missouri City,Fort Bend,TX,South,29.541294,-95.511437,Roadway,,Unknown,,,Live,0,,
2197,Jefferson Davis Memorial Highway Marker I,Jefferson Davis,San Antonio,Bexar,TX,South,29.423867,-98.49375,Monument,,American Legion Central Council of Bexar County,1936,,Live,0,Courthouse grounds,
3142,Lee Sreet,Robert E. Lee,Mount Pleasant,Titus,TX,South,33.156063,-94.966237,Roadway,,Unknown,,,Live,0,,
1336,Breckinridge Place,John C. Breckinridge,Alexandria,Alexandria,VA,South,38.817773,-77.139151,Roadway,,Unknown,,,Live,0,,
1118,Robert E Lee Street,Robert E. Lee,San Antonio,Bexar,TX,South,29.370182,-98.500391,Roadway,,Unknown,,,Live,0,,
2159,Confederate Monument,No specific honoree,Mount Vernon,Franklin,TX,South,33.189194,-95.220944,Monument,,United Confederate Veterans,,,Live,0,Courthouse grounds,
1338,Chambliss Street,"John Randolph Chambliss, Jr.",Alexandria,Alexandria,VA,South,38.828621,-77.136355,Roadway,,Unknown,,,Live,0,,
3121,Stonewall Flanders Elementary,"Thomas Jonathan ""Stonewall"" Jackson",San Antonio,Bexar,TX,South,29.372934,-98.517952,School,,Unknown,1924,,Live,0,,
1149,Pickett Place,George Pickett,Missouri City,Fort Bend,TX,South,29.539597,-95.512106,Roadway,,Unknown,,,Live,0,,
1210,Confederate Soldier Statue,No specific honoree,Mount Pleasant,Titus,TX,South,33.1568,-94.968683,Monument,,United Daughters of the Confederacy,1911,,Live,0,Courthouse grounds,
1230,John H. Reagan Park,John Henninger Reagan,Palestine,Anderson,TX,South,31.757968,-95.625838,Other,Park,Sons of Confederate Veterans,,,Live,0,,
1340,Donelson Street,Daniel Smith Donelson,Alexandria,Alexandria,VA,South,38.811054,-77.096705,Roadway,,Unknown,,,Live,0,,
1179,Confederate Soldier,No specific honoree,Sherman,Grayson,TX,South,33.636267,-96.6095,Monument,,United Daughters of the Confederacy,1896,,Live,0,,
1176,John H. Reagan Statue,John Henninger Reagan,Palestine,Anderson,TX,South,31.758078,-95.626071,Monument,,United Daughters of the Confederacy,1911,,Live,0,,
1341,Early Street,Jubal Anderson Early,Alexandria,Alexandria,VA,South,38.810718,-77.098004,Roadway,,Unknown,,,Live,0,,
